id,price
0-32376189,320000
33208-4530,3000000
1095-2084,800000
86918-777,125000
50083-5253,450000
107095-165,60000
21550-2717,750000
77482-761,222000
69807-1860,219000
59391-3844,430000
50860-1295,292000
37150-3124,360000
22856-1658,2950000
691736-1072,200000
43936-10913,305000
7464-6123,316000
96964-150,450000
96681-382,2975000
26940-2977,900000
107241-60,350000
2238-2954,2850000
1442-9017,509000
99090-973,186000
18215-8141,1300000
46649-6879,255000
40322-3134,385000
70919-1829,1540000
1804-15872,1250000
96034-201,370000
97670-1065,155000
31397-4940,500000
22769-1701,280000
31522-9033,200000
105972-122,95000
4692-1470,3998000
41430-1275,2000000
87967-6957,130000
55899-44472,263000
14072-9216,393000
31383-5602,2300000
87609-1325,225000
6788-18635,215000
106451-13,485000
95967-542,360000
31522-9013,520000
70383-2815,320000
3814-3633,730000
10137-11854,1500000
34401-8645,185000
88252-1985,310000
99090-1050,329000
692609-1843,362500
63496-3070,235000
6166-19972,550000
64407-1878,495000
65936-6982,162000
89760-394,155000
70919-1817,450000
6786-14332,169000
95521-652,160000
91107-740,150000
3610-5166,250000
86673-3157,350000
76666-5800,210000
72864-4436,279000
84929-5913,200000
80317-4746,700000
87967-6928,169000
92941-2428,600000
50668-6491,108500
78202-1237,325000
691738-1001,155000
1804-15898,410000
66501-2161,749000
6788-18787,289000
26004-11841,350000
92946-502,1250000
80909-3874,293000
13742-8670,365000
88773-189,350000
0-32403057,280000
29192-1268,1450000
96143-251,260000
91887-785,277000
74269-213,252000
56400-2685,318000
61250-9020,1900000
6764-6151,749999
93696-617,155000
76070-1558,230000
103602-91,310000
49157-16297,825000
97141-4554,235000
61688-2839,160000
61413-755,385000
99212-247,159500
16326-1805,360000
87967-6955,169000
55681-2951,400000
70586-2356,175000
26043-1959,350000
25165-4918,375000
14099-13267,320000
43996-7673,824000
1723-3003,1250000
65739-8369,180000
57329-1419,215000
88773-183,128000
8458-1131,550000
0-32398894,950000
104770-346,329000
99090-1039,400000
26004-11832,399000
31522-8992,154000
85722-628,110000
23474-30066,1100000
36851-7809,259000
3010-72192,1200000
26940-3010,650000
87967-6978,165000
3447-15362,320000
28854-15534,460000
30708-822,335000
5046-2468,200000
71130-44,275000
104141-234,415000
52014-4767,300000
31522-8759,119000
91527-3448,349000
6557-1969,618000
94573-133,109000
95967-540,350000
101591-223,225000
7697-13740,310000
52813-1073,185000
94450-157,195000
26340-5676,650000
47573-2056,159000
16744-17745,550000
68974-6935,143000
17780-13885,3900000
19164-18309,345000
107221-75,245000
5779-6360,360000
31397-4945,400000
64726-371,120000
14431-8157,128000
32839-7691,1050000
87967-6880,120000
66277-1957,650000
14497-8958,309000
100816-221,425000
29192-1269,475000
17468-9582,520000
55861-919,235000
5225-12743,338000
79734-1762,160000
107095-225,50000
36851-7861,525000
48932-525,260000
99737-46,750000
23746-12140,260000
76029-2599,1200000
97141-4602,235000
74234-8655,167000
88255-600,800000
55899-44465,290000
31522-9047,375000
22471-2236,370000
107095-227,50000
85532-639,590000
23746-12130,230000
7516-3679,730000
60362-51080,7000000
27872-4197,205000
106423-81,200000
691737-1021,190000
89785-192,200000
73540-5972,489000
74234-8724,185000
63021-4775,350000
1186-4433,263000
102131-256,240000
86673-3147,435000
28854-15532,700000
87689-1022,625000
88098-1111,129000
3393-2711,145000
50083-5271,265000
94676-668,140000
6567-2056,270000
61174-2109,800000
100092-329,245000
46792-1364,950000
3483-2774,209000
45411-600,310000
73549-2230,195000
1723-3140,1685000
5733-5912,395000
100816-220,535000
19164-18311,369000
84485-552,210000
1723-3113,1350000
53138-5211,210000
87967-6956,199000
2078-7477,260000
26964-83878,3650000
14637-1381,480000
82687-1049,225000
105939-236,198000
99090-936,375000
2603-1798,323000
14497-8996,320000
0-32398168,320000
4799-11330,245000
39603-826,98000
0-32397713,760000
99090-1071,270000
75897-695,300000
49019-540,360000
92090-2203,239000
4834-1102,460000
692609-1804,429000
26940-3011,440000
80212-1670,240000
45889-5968,355000
105030-126,575000
93832-782,265000
28833-2157,170000
77293-2007,150000
70388-1717,240000
93233-87,265000
102957-544,367000
3393-2751,370000
14497-8939,299000
61145-353,650000
6786-14333,250000
5837-4490,143000
54237-1059,215000
9540-1915,309000
18510-15460,138000
33371-4947,220000
6788-18626,369000
74020-737,220000
44665-1127,325000
15186-1165,255000
89706-61,139000
43272-3138,453000
72462-2653,224000
94588-130,309000
14637-1310,380000
5028-1216,625000
54763-4190,460000
8272-24742,720000
53138-5273,155000
79621-1486,125000
1739-4316,445000
31522-8608,369000
7697-13745,215000
100374-156,249000
33100-6613,1500000
7697-13723,200000
74234-8822,218000
6792-2557,725000
82413-5019,235000
1049-158751,1020000
53138-5016,185000
4480-16594,127000
91527-3464,229000
53138-5109,165000
18510-15554,253000
16761-22797,239000
691738-978,165000
99090-1069,175000
46998-3330,570000
692230-2440,315000
104770-347,308000
16761-22795,369000
90618-725,279000
1006-15709,1980000
3218-1877,620000
107245-9,1100000
66000-1417,620000
14497-8919,365000
107241-71,270000
86070-56,320000
80909-3858,435000
16761-22841,389000
106663-16,142000
14497-8970,350000
64428-915,145000
1006-15743,1020000
1723-3117,1345000
2046-17095,1620000
14497-8977,275000
46998-3333,180000
36851-7708,329000
107241-41,1315000
87967-6971,550000
97798-543,599000
29192-1266,450000
2430-7051,185000
44716-4198,187000
3393-2749,280000
43936-10903,365000
27542-11352,600000
89717-310,450000
14497-8959,290000
98526-1105,97000
26940-3016,475000
52900-209,140000
14497-8949,285000
45805-610,175000
81672-324,850000
1049-158043,3000000
102746-169,330000
2608-2053,1150000
9595-1946,535000
23087-2724,173500
97051-409,685000
28880-2025,525000
28880-2029,629000
96088-662,147000
9636-12208,6150000
85755-710,270000
1049-158047,1690000
4480-16667,444000
1049-158747,1150000
28880-2031,499000
101967-102,133000
28880-2019,585000
15186-1147,149000
76785-3257,235000
1100-9541,980000
84879-173,44000
28880-2024,529000
91426-112,370000
691972-1694,124000
77789-1236,400000
28880-2022,549000
47587-746,850000
99784-1593,260000
97230-910,650000
28880-2027,999000
1049-158318,2900000
7201-92,570000
0-28967810,1200000
28880-2012,515000
6997-122,280000
14072-9137,359000
65431-5939,260000
88771-1443,165000
96884-142,26500
80348-4062,168500
88368-3877,188000
97230-1365,139000
63555-9032,430000
691972-1664,118000
81759-1255,2975000
73617-1821,165000
94450-115,260000
4094-1153,300000
84036-5467,198000
2703-15164,460000
1049-158591,1150000
76332-1009,598000
81975-870,165000
77789-1240,360000
0-24263602,825000
73493-1147,205000
6310-14825,135000
3010-71955,960000
4380-8876,335000
1049-158282,1690000
6786-14287,205000
3763-4356,390000
56586-1492,159000
28880-2020,499000
28880-2032,515000
93645-376,268000
82476-1148,91000
1049-158581,1295000
80348-4081,198500
97230-1378,225000
28880-2010,575000
86504-514,250000
53744-2404,630000
84879-175,355000
81983-670,790000
103168-78,153000
105576-31,245000
98278-55,375000
5247-271,525000
15878-10730,90000
82476-1059,349000
41553-4415,335000
16407-7575,120000
81975-832,295000
99784-1703,215000
67380-576,1200000
26004-11775,320000
92647-1004,449000
49204-790,175000
88771-1375,105000
102957-481,249000
102957-404,235000
82476-1012,550000
94450-123,420000
92090-2222,460000
63555-8885,500000
96095-105,155000
95478-154,345000
1049-158641,850000
15186-1187,390000
6997-113,269000
30001-4853,277000
1049-158170,2500000
46533-239,425000
4380-8731,259000
94970-2836,635000
80244-290,299999
94450-116,310000
105565-39,880000
52878-46,550000
61688-2729,600000
96095-59,78500
3044-1186,530000
1049-158387,1100000
17811-6382,399000
4820-3804,169000
2533-1523,305000
77162-2505,275000
29131-114,3500000
84879-172,95000
56586-1491,137000
8315-6360,250000
1049-158142,1400000
64368-1013,720000
1049-158602,1600000
5225-12405,237000
82476-1058,419000
94618-9,3400000
103168-71,159999
46533-242,325000
23862-11137,138000
14225-2504,254000
73618-7480,263000
64718-740,375000
5121-2959,235000
77162-2711,390000
82476-1098,249000
97230-1165,245000
55125-707,180000
96813-68,530000
80317-4771,1300000
91638-259,4900000
3044-1202,895000
7433-3452,248000
1049-158466,1500000
0-25816824,695000
82476-1086,154000
63555-9197,350000
49204-898,675000
1500-16127,198000
2289-3288,175000
4583-11078,268000
94581-279,3300000
3010-72165,1175000
94450-117,350000
94659-107,795000
95478-86,430000
40478-881,355000
50979-479,475000
6135-4481,275000
26004-11787,349000
107468-17,115000
84879-155,200000
1049-158600,1375000
55125-708,450000
90826-59,139500
41016-137,1200000
77789-1237,195000
1049-158586,1650000
87566-29,1500000
30001-4980,2100000
1049-158585,1125000
102957-109,205000
41016-142,760000
96095-140,180000
82476-1118,225000
79700-211,585000
106277-6,480000
28854-13435,630000
2545-4051,137000
3010-71340,750000
63555-9200,350000
95743-154,350000
96095-83,185000
88126-59,190000
4380-7992,315000
98493-25,341000
1500-16397,490000
82476-1107,550000
53005-44,2250000
1500-16429,398000
94581-266,2220000
2533-1832,380000
1226-854,1400000
2046-17013,2500000
96721-368,349000
65936-6985,168000
37957-12553,635000
81182-4717,820000
85929-3174,148000
2703-15283,475000
91527-3522,289000
65739-8426,285000
37957-12527,235000
97798-546,519000
31522-9044,265000
14497-8983,160000
31522-8907,550000
65739-8428,144000
106733-2,440000
91527-3439,249000
7499-16134,790000
45177-2365,225000
31522-8813,340000
45177-2364,147000
31522-8659,310000
48179-3004,400000
43480-7861,275000
4312-4107,230000
65936-6989,136000
31522-9086,350000
70180-1973,198000
23862-11273,71000
91527-3518,235000
0-32301780,1250000
58364-2496,375000
73055-618,485000
82413-5023,800000
58364-2468,235000
92941-2456,850000
36429-4517,123000
99691-510,230000
3393-2788,325000
97141-4633,158000
91527-3468,197000
98256-137,130000
42663-2216,308500
65431-5964,113000
97071-111,335000
14497-8972,169000
31522-8835,235000
0-32404858,700000
31522-8699,198000
31522-8891,550000
3685-2596,799000
71433-2599,595000
31522-9089,365000
14099-13289,460000
97071-110,355000
6060-35287,500000
82917-9451,114000
31522-8942,345000
31522-8966,320000
27872-4164,172000
91527-3455,720000
95184-788,335000
43996-7687,320000
86993-683,650000
87967-7028,179000
41446-1304,2500000
16761-22903,159000
90997-351,230000
82413-5024,165000
97141-4607,285000
99895-116,450000
16354-16028,139000
18510-15570,94000
93096-536,320000
31522-8925,165000
92038-424,370000
6788-18872,175000
3393-2783,115000
15878-10704,210000
14497-8926,95000
87288-509,61000
92941-2458,850000
6166-20001,550000
31522-8906,198000
7670-6679,360000
56119-12245,395000
82413-5021,245000
89354-288,330000
43480-7855,305000
91527-3436,669000
75897-684,850000
91527-3458,359000
106423-220,259000
86993-685,280000
98256-138,160000
92828-1664,194500
59717-1145,399000
31522-8892,178000
91527-3435,185000
92828-1667,170000
97071-109,335000
50537-4598,365000
18510-15568,108000
81391-525,205000
45177-2350,240000
80909-3879,350000
31522-8927,405000
77059-805,210000
45177-2349,210000
5828-1036,200000
15878-10711,245000
80594-997,167000
5733-5897,325000
65936-6991,120000
88841-842,245000
58364-2478,420000
3393-2780,170000
31522-8769,255000
79168-631,270000
65739-8427,115000
95184-808,248000
104765-325,210000
95506-217,145000
14072-9135,220000
3483-2769,159000
31522-9095,320000
53569-1862,275000
82818-510,212000
31522-8771,340000
21401-661,170000
31522-8926,320000
31522-8791,365000
75897-686,414000
16354-16035,139000
91527-3470,429000
4656-29055,750000
58364-2473,374000
15186-1196,545000
99784-1687,450000
70383-2803,247000
68974-6946,250000
46555-6792,175000
3493-17784,352000
14072-9139,365000
91527-3474,369000
87967-7019,179000
7670-6650,299000
39113-4763,385000
1442-9036,225000
96636-301,215000
102912-53,158000
31522-9100,430000
43996-7313,310000
24468-1251,165000
98256-139,145000
3044-1193,549000
97141-4632,148000
89908-4640,1250000
7670-6677,410000
16744-17810,105000
36429-4552,115000
3493-17815,189000
0-32409908,285000
15878-10701,725000
5733-5877,255000
43480-7856,160000
39252-2770,1050000
50537-4602,265000
65739-8423,179000
49759-6747,220000
31522-9097,193000
5837-4493,585000
91527-3428,215000
27938-82,185000
89095-238,225000
97366-418,469000
56119-12252,213000
86604-3128,67000
58364-2486,195000
3393-2782,285000
16744-17707,150000
56367-1351,159000
6786-14343,309000
4480-16630,390000
84036-5511,198000
4656-29053,410000
91527-3523,232000
105191-70,1150000
96681-373,145000
31522-8930,329000
15918-10041,465000
99691-511,240000
91527-3536,369000
89908-4639,340000
29795-4217,850000
6166-19999,465000
49759-6749,217000
14099-13292,460000
49759-6748,255000
3493-17794,165000
53569-1851,260000
8161-22080,219000
45177-2384,169000
6166-19994,460000
27872-4207,480000
65739-8420,165000
36429-4553,215000
2810-6907,980000
86604-3160,250000
107241-27,750000
90940-253,185000
31522-8725,295000
103254-75,305000
59864-2447,450000
65276-2500,440000
4834-1083,220000
5733-5896,395000
33697-3453,250000
9636-12270,7250000
101957-118,265000
14488-2522,275000
31522-8672,365000
37957-12525,205000
95135-281,2250000
65936-6986,152000
84036-5502,274000
14497-8984,145000
46555-6811,172500
53138-5037,169000
98020-584,275000
88942-1473,560000
14072-9171,229000
39672-8509,428000
7204-21706,310000
61688-2820,270000
53138-5089,290000
18510-15573,175000
4656-29052,965000
31745-10946,575000
6786-14329,319000
84167-1079,375000
71433-2542,550000
58364-2461,169000
33251-1674,495000
4656-29048,650000
2137-21615,1500000
18510-15571,215000
107241-63,215000
14488-2527,179000
81931-1218,1000000
6786-14334,510000
0-32409730,212000
73549-2231,432000
50668-6540,185000
80348-4084,210000
24229-4042,560000
82413-4915,365000
104141-239,364000
14072-9170,279000
6060-35280,560000
31522-8857,105000
100092-338,290000
61688-2838,140000
81240-7121,700000
6166-19997,435000
31180-6329,370000
69190-2803,1100000
35634-280,79000
8315-7286,105000
27938-83,168000
15878-10734,345000
106733-55,655000
58364-2474,379000
104770-362,348000
23862-11275,113000
16744-17747,450000
95506-216,245000
692609-1901,204000
5121-3320,570000
82413-5082,280000
9842-4273,475000
55392-3206,370000
36429-4513,159000
39672-8570,358000
43944-2155,248000
91527-3442,365000
30002-8076,165000
15186-1199,240000
58292-5434,373000
71433-2536,675000
53771-3192,310000
104770-363,380000
15186-1188,195000
42663-2240,287500
57666-1410,349000
25855-3938,745000
90909-30,250000
58364-2497,265000
8315-7254,1850000
16354-16048,359000
86604-3157,75000
16354-16007,99000
692638-200,330000
85694-480,169000
70383-2799,185000
91527-3524,255000
11236-11605,699000
104101-57,175000
6786-14320,319000
16354-16036,350000
66503-3005,700000
6166-19996,285000
82413-5077,305000
45177-2367,59000
22228-2893,149999
40243-6344,90000
91527-3472,335000
9636-12267,5250000
74534-1200,1295000
15878-10703,530000
82917-9452,148000
99976-212,685000
5812-2641,272000
2988-7982,1350000
5121-3319,650000
93878-400,1100000
95879-995,495000
91527-3425,239000
16354-16049,379000
32120-2499,250000
36429-4522,198000
53771-3188,299000
5121-3328,990000
93751-375,170000
39252-2753,2750000
6060-35284,425000
53646-5469,120000
92946-496,1299000
9047-1088,590000
91527-3457,349000
10041-1665,275000
91527-3440,229000
43944-2158,199000
3493-17838,345000
97071-117,355000
87118-379,590000
91527-3537,275000
91527-3431,187000
77474-1122,440000
97141-4634,240000
103647-146,295000
41475-821,575000
81705-8683,310000
53138-5052,107000
5733-5894,398000
56119-12247,213000
107241-45,165000
16354-16034,159000
94970-2857,293000
2804-3964,700000
31522-9011,144000
91527-3521,259000
74009-299,161000
5121-3327,455000
84036-5503,220000
91527-3535,219000
5555-29125,1250000
27872-4174,320000
93832-747,300000
82413-5083,375000
1400-4640,675000
34488-3582,260000
5837-4502,185000
2703-15287,530000
77059-814,290000
15878-10702,595000
53646-5457,140000
75897-697,750000
6788-18873,229000
93096-527,199000
76666-5819,105000
0-32410149,188000
31522-8714,365000
31522-8772,285000
61156-3855,435000
58364-2503,450000
18510-15574,135000
2626-6589,425000
56367-1352,217000
97798-555,750000
74534-1199,999999
43944-2149,350000
2626-6590,425000
72864-4425,159000
104555-85,490000
