id	link	price	title	ilan_no	yer	oda	metrekare	bina_yasi	kat	banyo	label
4159	https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32379347	350000	TELSİZLER'DE 2+1 90m2 İVEM'DEN SATILIK LÜKS DAİRE(FIRSAT/ACİL)	34488-3579	İstanbul/Kağıthane/Telsizler	3	90	2	0	1	2
4160	https://www.hurriyetemlak.com/konut-satilik/izmir-narlidere-camtepe-emlakcidan-daire/detay/32392261	445000	MİTHATPAŞA CAD ÜZERİ 3+1 130M2 MERKEZİ YERDE SATILIK DAİRE2309	34525-2622	İzmir/Narlıdere/Çamtepe	4	130	25	1	1	2
4163	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ovecler-emlakcidan-daire/detay/32374954	300000	SOKULLU'DA, AHMET ARİF PARKI YANI KAYISI SOKAKDA	47587-750	Ankara/Çankaya/Öveçler	4	140	30	2	1	2
4167	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-yunus-emre-emlakcidan-daire/detay/32368986	325000	MERKEZ CAMİİ YAKINI 4+1 220 M2 YAPILI MASRAFSIZ DUBLEX	18510-15536	Ankara/Pursaklar/Yunus Emre	5	225	6	3	2	2
4169	https://www.hurriyetemlak.com/konut-satilik/istanbul-beykoz-acarlar-emlakcidan-villa/detay/32379621	6300000	ACARKENT MARKAVİLLA'dan ACARKENT'te SATILIK CR TİPİ VİLLA...	2675-8108	İstanbul/Beykoz/Acarlar	8	600	5	0	6	10
4177	https://www.hurriyetemlak.com/konut-satilik/balikesir-bandirma-cinarli-emlakcidan-daire/detay/32383484	180000	ÇINARLI MAH. SIFIR SATILIK 3+1 DUBLEKS DAİRE	100366-236	Balıkesir/Bandırma/Çınarlı	4	130	0	0	1	1
4213	https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-denizli-emlakcidan-daire/detay/32385028	345000	TURYAP TAN MİTHAT PAŞA MAH 3+1 AÇIK MUTFAK EXTRALI FULL DAİRE	4476-26096	Adana/Seyhan/Denizli	4	175	0	6	2	2
4229	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32397008	420000	ALTINOLUK GÜNAY EMLAKTAN MERKEZDE DENİZ MANZARALI 2+1 LÜKS DAİRE	25542-1855	Balıkesir/Edremit/Altınoluk	3	90	2	1	1	2
4231	https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-yalikavak-emlakcidan-villa/detay/32378803	1075000	Yalıkavakta Satılık Müstakil Havuzlu 3+1 Dubleks Villa ID 4456	1514-7085	Muğla/Bodrum/Yalıkavak	4	161	5	0	2	5
4234	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sehit-cevdet-ozdemir-emlakcidan-daire/detay/32383339	300000	Ünlüm Emlaktan Dikmende Isı Yalıtımlı Satılık3+1Daire	55818-1482	Ankara/Çankaya/Şehit Cevdet Özdemir	4	155	19	1	1	2
4241	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-sirintepe-emlakcidan-daire/detay/32264545	205000	EMLAK ŞEHRİNDEN ŞİRİNTEPE'DE 5+1 GENİŞ SATILIK DUBLEKS	53138-5034	Ankara/Mamak/Şirintepe	6	180	8	3	2	1
4247	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-seyranbaglari-emlakcidan-daire/detay/32334731	185000	BAYRAKTAR MAH. ZÜLFİKAR SOK 3+1 FUL YAPILI ACİL	24468-1259	Ankara/Çankaya/Seyranbağları	4	100	30	0	1	1
4258	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-baltalimani-emlakcidan-bina/detay/32289016	2700000	Sariyer Baltalimanı'nda caddeye 3 dakika yürüme mesafesinde	29795-4110	İstanbul/Sarıyer/Baltalimanı	3	180	25	2	1	10
4262	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkadim-emlakcidan-daire/detay/32360258	950000	LEVENT'TEN MESA DORA EVLERİNDE,4+1+2 BANYOLU,205 M2,ARA KATTA	36851-7796	Ankara/Çankaya/İlkadım	5	215	10	8	2	5
4274	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-basinkoy-emlakcidan-daire/detay/32310191	2600000	FLORYA BASINKÖY'DE DEPREM SON.5+2 SATILIK LÜKS ÜST DUBLEKS DAİRE	17780-13887	İstanbul/Bakırköy/Basınköy	7	280	11	2	4	10
4282	https://www.hurriyetemlak.com/konut-satilik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32245388	590000	Göktürk Merkezi Lokasyonda Satılık 3+1 Daire ACCESS	35361-15351	İstanbul/Eyüp/Göktürk Merkez	4	130	8	0	2	3
4290	https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-villa/detay/32403033	1200000	OTOPARKLI.. GÜVENLİKLİ SİTEDE.. BAHÇELİ LÜX VİLLA.. FİNANSMAN	18215-8138	İstanbul/Başakşehir/Bahçeşehir 2. Kısım	7	360	15	0	4	6
4295	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-remzi-oguz-arik-emlakcidan-daire/detay/32398254	354000	A.AYRANCI YAZANLARDA,3+1,KAPALI GARAJLI,2 NCİ KAT MANZARALI.	11065-1241	Ankara/Çankaya/Remzi Oğuz Arık	4	120	40	2	1	2
4301	https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-inonu-emlakcidan-bina/detay/32401329	460000	ORYAŞTAN İNÖNÜDE ULUSU CADDESİNE ÇOK YAKIN 110m2 3+1 ARAKAT	13735-8519	İstanbul/Ataşehir/İnönü	4	110	11	1	1	2
4308	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-fatih-emlakcidan-daire/detay/32398005	130000	ELİF EMLAK OFİSİNDE FATİH MAH.3+1 110 M2 KLASİK YAPILI GİRİŞ KAT	18510-15558	Ankara/Pursaklar/Fatih	4	110	13	0	1	1
4312	https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-bostanli-emlakcidan-daire/detay/32271792	1300000	STARTKEY MAYA'DAN BOSTANLI MERKEZDE DENİZ MANZARALI SIFIR DUBLEX	101120-89	İzmir/Karşıyaka/Bostanlı	6	275	0	0	3	6
4342	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkadim-emlakcidan-daire/detay/32287531	325000	DOĞAN DAN ÇANKAYA DİKMEN DE 3+1 EN NEZİH SOKAĞINDA FULL YAPILI	16761-22735	Ankara/Çankaya/İlkadım	4	128	18	3	1	2
4343	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-zeytinli-emlakcidan-mustakil-ev/detay/32222082	1200000	EDREMİT ZEYTİNLİ DE SATILIK EMSALSİZ 360M25+1MÜSTAKİL MALİKANE	106423-68	Balıkesir/Edremit/Zeytinli	6	360	1	0	5	6
4350	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-mimar-sinan-emlakcidan-daire/detay/32397371	119000	ELİF EMLAKTAN 3+1 110 M2 KİLERLİ MANTOLAMALI YAPILI YÜKSEK GİRİŞ	18510-15553	Ankara/Pursaklar/Mimar Sinan	4	115	10	0	1	1
4353	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-esertepe-emlakcidan-daire/detay/32221606	245000	KEÇİÖREN ETLİK ESERTEPE'DE 3+1 FULL+FULL YAPILI SÜPER LÜX DAİRE	14497-8922	Ankara/Keçiören/Esertepe	4	120	8	1	1	1
4360	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32402491	380000	BALIKESİR AKÇAY'DA 6+2 220 M2 DUBLEKS DAİRE	1023-3380	Balıkesir/Edremit/Akçay	8	240	12	3	4	2
4376	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32399307	2000000	UTKU'DAN ŞAŞKINBAKKAL'DA BAĞDAT'A 2.PARALEL'DE 200M2 4+1 SIFIR !	4675-13065	İstanbul/Kadıköy/Suadiye	5	200	0	6	3	10
4381	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32339877	110000	 2+1 Salona Tek Oda Yapılı Caddeye Yakın Kat Konumunda	52014-4748	Ankara/Keçiören/İncirli	3	110	20	0	1	1
4387	https://www.hurriyetemlak.com/konut-satilik/mugla-dalaman-karacali-emlakcidan-villa/detay/32371871	695000	Dalaman Karaçalı Mahallesinde Satılık Villa	34925-3875	Muğla/Dalaman/Karaçalı	5	175	7	0	2	3
4394	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32376428	540000	ÜNSALLAR'DAN ETLİK'TE SİTE İÇİNDE ULTRA LÜX YAPILI 4+1 DAİRELER	26004-11851	Ankara/Keçiören/Etlik	5	200	0	1	2	3
4401	https://www.hurriyetemlak.com/konut-satilik/antalya-alanya-oba-emlakcidan-daire/detay/32401523	270000	ALANYA OBADA SİTE İÇİ SATILIK 2+1 HAVUZLU 120 M2 DAİRE 	100279-31	Antalya/Alanya/Oba	3	120	15	3	1	1
4402	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32280590	188000	DÜZGÜN EMLAK'TAN MERKEZDE UYGUN FİYATA İÇİ FULL YAPILI DAİRE	4480-16595	Ankara/Pursaklar/Merkez	4	125	10	3	1	1
4408	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-selimiye-emlakcidan-daire/detay/32403133	490000	ACİLL SELİMİYE'DE EMSALLERİNİN ALTINDA FİYATA FIRSAT SATILIK!!	29157-4507	İstanbul/Üsküdar/Selimiye	3	115	30	4	1	2
4424	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-isci-bloklari-emlakcidan-daire/detay/32383517	335000	ODTÜ YAKINI OMORFO'DA 2+L YAPILI, HAZIR KİRACILI	4629-3581	Ankara/Çankaya/İşçi Blokları	3	95	35	0	1	2
4432	https://www.hurriyetemlak.com/konut-satilik/mersinicel-erdemli-akdeniz-sahibinden-yazlik/detay/32365538	150000	Sahibinden Güzeldağ Sitesinde Yazlık	0-32365538	Mersin(İçel)/Erdemli/Akdeniz	3	90	25	4	1	1
4433	https://www.hurriyetemlak.com/konut-satilik/kocaeli-darica-piri-reis-emlakcidan-daire/detay/32402371	395000	Darıca Bayramoğlu kavşağında Satılık 5+2 250 m² dubleks	48395-2277	Kocaeli/Darıca/Piri Reis	7	250	10	3	2	2
4435	https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-ucevler-emlakcidan-daire/detay/32396774	322000	ELFİ DEN KELEPİR ÜÇEVLER 3+1 180M2 MANZARALI FIRSAT KÖŞE DUBLEKS	49157-16414	Bursa/Nilüfer/Üçevler	4	200	2	3	2	2
4436	https://www.hurriyetemlak.com/konut-satilik/aydin-kusadasi-davutlar-emlakcidan-daire/detay/32389536	143000	NAKİT İHTİYAÇTAN DOLAYI ACİL SATILIK 2+1 SIFIR DAİRE	53744-2388	Aydın/Kuşadası/Davutlar	3	95	3	1	1	1
4448	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32364464	254000	BEYLİKDÜZÜ ANA CADDE ÜZERİ HAVUZLU 1+1 SATILIK DAİRE 	107041-28	İstanbul/Beylikdüzü/Adnan Kahveci	2	85	4	4	1	1
4452	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32325147	249000	ETLİK YAYLA'DA 3+1 KÖŞEBAŞI ORTA KATTA MASRAFSIZ DAİRE	14497-8968	Ankara/Keçiören/Yayla	4	120	10	2	1	1
4458	https://www.hurriyetemlak.com/konut-satilik/mersinicel-mezitli-ataturk-emlakcidan-daire/detay/32371091	300000	AY G.MENKUL DEN MERSİN MEZİTLİ ATATÜRK MAH SATILIK 3+1 DAİRE	103658-172	Mersin(İçel)/Mezitli/Atatürk	4	165	20	3	1	2
4474	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32402310	400000	YAYLA ÇAMLIK CADDESİNDE GENİŞ 2+1 ASANSÖRLÜ AÇIK CEPHE DAİRE 	29192-1271	İstanbul/Bahçelievler/Siyavuşpaşa	3	100	29	5	2	2
4487	https://www.hurriyetemlak.com/konut-satilik/antalya-konyaalti-uncali-emlakcidan-daire/detay/32400822	1400000	UNCALIDA KONAKLAR BÖLGESİNDE ÖZEL YAPIM 5+1 ÇATI DUBLEX	105577-72	Antalya/Konyaaltı/Uncalı	6	280	2	4	4	7
4488	https://www.hurriyetemlak.com/konut-satilik/istanbul-buyukcekmece-ekinoba-emlakcidan-daire/detay/32406572	280000	ZEKİ YILDIZ B.ÇEKMECE EKİNOBA DA ACİLL SATILIK 3+1 DAİRE	31580-1232	İstanbul/Büyükçekmece/Ekinoba	4	140	20	4	1	1
4489	https://www.hurriyetemlak.com/konut-satilik/kocaeli-karamursel-kayacik-emlakcidan-daire/detay/32371379	177000	Karamürsel Merkezde Arakat Yalıtımlı Asansörlü 3+1 Daire	35076-2158	Kocaeli/Karamürsel/Kayacık	4	140	28	2	1	1
4490	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sokullu-mehmet-pasa-emlakcidan-daire/detay/32391561	184000	LEVENT'TEN SOKULLU CADDESİ PARALELİ 2+1,95M2 FULL YAPILI ÖN 	36851-7850	Ankara/Çankaya/Sokullu Mehmet Paşa	3	105	19	0	1	1
4496	https://www.hurriyetemlak.com/konut-satilik/samsun-atakum-yenimahalle-emlakcidan-bina/detay/32217878	168000	ATABEY'DEN ATAKUM/ATAKENT MERKEZİNDE SATILIK 1+1 DAİRE	104059-74	Samsun/Atakum/Yenimahalle	2	55	0	7	1	1
4511	https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-altaycesme-emlakcidan-daire/detay/32401091	425000	KAYALARKENT SİTESİNDE GÜVENLİKLİ 110m2 FERAH 2+1 GENİŞ PARKLI	1158-2004	İstanbul/Maltepe/Altayçeşme	3	110	19	0	1	2
4519	https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-gunes-emlakcidan-daire/detay/32401656	179000	SÜTÇÜLERDE SİTE İÇERİSİNDE ARAKAT 2+1 110 M2 AYRI MUTFAKLI DAİRE	10978-6794	Antalya/Kepez/Güneş	3	110	10	3	1	1
4532	https://www.hurriyetemlak.com/konut-satilik/izmir-menderes-cukuralti-emlakcidan-yazlik/detay/32384814	520000	Özdere,KILIÇ EMLAK,4+1,Deniz manzaralı,Bahçeli,Yazlık	26940-2993	İzmir/Menderes/Çukuraltı	5	150	0	0	2	3
4534	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-sahintepe-emlakcidan-daire/detay/32379208	157000	Anadolu Caddesi Üzerinde Merkezi Konumda 130 M2 Satılık Daire	104775-2284	Ankara/Mamak/Şahintepe	4	135	11	1	1	1
4542	https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32375603	398000	KAĞITHANE DE 3+1 SATILIK DAİRE - ARAÇ TAKAS OLUR	3563-1509	İstanbul/Kağıthane/Merkez	4	110	2	1	2	2
4550	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32324996	149000	MERKEZ MAH.3+1 115 M2 KİLERLİ MANTOLAMALI YAPILI YÜKSEK GİRİŞ	18510-15496	Ankara/Pursaklar/Merkez	4	115	4	0	1	1
4554	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-fatih-emlakcidan-daire/detay/32325026	170000	DÜZGÜN EMLAK OFİSİNDEN ISI YALITIMLI 3+1 125 M2 3. KAT DAİRE	4480-16638	Ankara/Pursaklar/Fatih	4	125	9	3	1	1
4555	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yayla-emlakcidan-daire/detay/32256436	535000	KEÇİÖREN ETLİK YAYLA'DA 6+2 FULL+FULL YAPILI DUBLEX	14497-8935	Ankara/Keçiören/Yayla	8	240	4	3	2	3
4557	https://www.hurriyetemlak.com/konut-satilik/denizli-merkez-yenisehir-emlakcidan-daire/detay/32401832	850000	KAAN GAYRİMENKULDEN SATILIK LÜX DAİRE	54626-3890	Denizli/Merkez/Yenişehir	4	192	8	2	2	4
4558	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32384803	950000	CADDE DİVANDAN ERENKÖY'DE 3+1,125M2, ARA KAT SATILIK DAİRE 	51556-3664	İstanbul/Kadıköy/Erenköy	4	125	2	7	2	5
4572	https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-aziz-mahmut-hudayi-emlakcidan-daire/detay/32401029	860000	Fatih Emlak'tan Azizmahmutta 3+1 140 m2 masrafsız Deire	21278-6092	İstanbul/Üsküdar/Aziz Mahmut Hüdayi	4	140	29	2	1	4
4576	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32397385	3200000	Florya Adakalede Güvenlikli Yeni Binada 3+1-190m2 Satılık Arakat	3626-6215	İstanbul/Bakırköy/Şenlikköy	4	190	3	1	2	10
4588	https://www.hurriyetemlak.com/konut-satilik/izmir-karabaglar-bahcelievler-emlakcidan-daire/detay/32399772	295000	BAHÇELİEVLER MERKEZDE YENİLENMİŞ SÜPER LÜKS ARA KAT	4834-1108	İzmir/Karabağlar/Bahçelievler	3	100	35	1	1	1
4589	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32402699	299000	4+1 170M2 EBEVEYN BANYO KİLER FULL YAPILI GÜNEY CEPHE LÜKS DAİRE	27938-81	Ankara/Pursaklar/Merkez	5	170	3	3	2	1
4596	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-general-zeki-dogan-emlakcidan-daire/detay/32257554	179000	GENERAL ZEKİ DOĞAN'DA MANZARALI 3+1 SATILIK DAİRE	53138-5017	Ankara Satılık Daire İlanları/Mamak Satılık Daire İlanları/General Zeki Doğan Satılık Daire İlanları	4	115	11	3	1	1
4598	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-naci-cakir-emlakcidan-daire/detay/32213718	164000	19 MAYIS HASTANE YAKNI BAHÇE KATI FUL YAPILI VİLLA KEYFİ	28568-10766	Ankara/Çankaya/Naci Çakır	3	90	20	0	1	1
4603	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32365007	1685000	FENERBAHÇEDE 175M2 BALKONLU EBEVEYNLİ YENİ DAİRE!!!!	1723-2975	İstanbul/Kadıköy/Fenerbahçe	4	175	0	3	2	8
4609	https://www.hurriyetemlak.com/konut-satilik/tekirdag-corlu-muhittin-emlakcidan-daire/detay/32388532	163000	ISI YALITIMLI 3+1 KOMBİLİ DAİRE	4464-2988	Tekirdağ/Çorlu/Muhittin	4	130	27	4	1	1
4618	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32399251	620000	UTKU'DAN SUADİYE'DE SİTE ÖZELLİKLİ AÇIK OTOPARKLI 2+1 80M2 LÜKS!	4675-13064	İstanbul/Kadıköy/Suadiye	3	80	0	2	1	3
4634	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-senlikkoy-emlakcidan-daire/detay/32302778	3750000	Florya Hatboyu Yakını,Deprem Son.Ultra Lüks 4+1-260m2 Orta Kat	17780-13863	İstanbul/Bakırköy/Şenlikköy	5	260	14	2	2	10
4635	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32280479	370000	DÜZGÜN EMLAK OFİSİNDEN 4+1 170 M2 FULL+FULL YAPILI 10.KAT DAİRE	4480-16591	Ankara/Pursaklar/Merkez	5	170	0	10	2	2
4642	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32339367	1200000	Caddebostan Bağdata 2. Binada 130M2 İskanlı Çok Ferah Sıfır Lüx	4656-29047	İstanbul/Kadıköy/Caddebostan	4	130	0	8	2	6
4648	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-guvenevler-emlakcidan-daire/detay/32315956	1200000	BORSEM'DEN AYRANCI'DA SATILIK ULTRA LÜKS YAPIDA SIFIR DAİRELER	2603-1837	Ankara/Çankaya/Güvenevler	5	220	0	4	1	6
4652	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32401336	220000	BAHÇELİEVLER SİYAVUŞPAŞA'DA 2+1 DÜZ GİRİŞ BAKIMLI DAİRE 	29192-1267	İstanbul/Bahçelievler/Siyavuşpaşa	3	90	22	0	2	1
4656	https://www.hurriyetemlak.com/konut-satilik/izmir-karabaglar-bahcelievler-emlakcidan-daire/detay/32289903	450000	BAHÇELİEVLER İZMİR SPOR SOKAĞINDA DOĞALGAZLI LÜKS 3+1 DAİRE	4834-1104	İzmir/Karabağlar/Bahçelievler	4	130	25	3	1	2
4658	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32400313	300000	İncirli Merkezde 3+1 Bağımsız Yapılı Ön Cephe Asansörlü 	14431-8167	Ankara/Keçiören/İncirli	4	135	30	3	1	2
4678	https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32389228	1800000	EMR GAYRİMENKULDEN TÜRKALİDE 51 240 M2 SATILIK DAİRE 	27056-7658	İstanbul/Beşiktaş/Türkali	6	240	25	5	3	9
4694	https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-egricam-emlakcidan-daire/detay/32401924	413000	**NAR** GMK YAKIN SIFIR BAĞIMSIZ MUTFAKLI 3+1 SATILIK DAİRE	107221-76	Mersin(İçel)/Yenişehir/Eğriçam	4	185	0	1	2	2
4697	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32399194	189000	POLAT'TAN DİKMEN'DE ACİL ARA KATTA ÖN CEPHE MASRAFSIZ 3+1 	4380-8894	Ankara/Çankaya/Harbiye	4	120	25	1	1	1
4698	https://www.hurriyetemlak.com/konut-satilik/ordu-altinordu-karsiyaka-emlakcidan-daire/detay/32354318	235000	Realty-Tr Ordu'dan Karşıyaka Prestij Evlerde Satılık 3+1 Daire	107241-47	Ordu/Altınordu/Karşıyaka	4	130	7	0	2	1
4710	https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-sultan-murat-emlakcidan-daire/detay/32401944	390000	Sultanmurat Mah.'de Merkezi Kon. 3+1 125m Kredili Satılık Daire	19164-18312	İstanbul/Küçükçekmece/Sultan Murat	4	125	3	2	1	2
4721	https://www.hurriyetemlak.com/konut-satilik/istanbul-eyup-mithatpasa-emlakcidan-daire/detay/32228801	1400000	Kemerburgaz'da Geniş Ailelere Uygun Çatı Dubleks Daire 7+2	45238-4666	İstanbul/Eyüp/Mithatpaşa	9	260	0	3	4	7
4731	https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-altintepe-emlakcidan-daire/detay/32400352	445000	YATIRIM GAYRİMENKUL ALTINTEPE'DE GÜN BOYU GÜNEŞ ALAN,ÖN DAİRE!!!	5121-3309	İstanbul/Maltepe/Altıntepe	4	140	28	2	1	2
4738	https://www.hurriyetemlak.com/konut-satilik/mugla-mentese-ortakoy-sahibinden-villa/detay/32399324	1350000	Muğla Merkez Menteşe Ortaköy de Satılık Triplex Villa	0-32399324	Muğla/Menteşe/Ortaköy	52	300	0	0	3	7
4756	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-koru-emlakcidan-daire/detay/32365110	750000	ELİTTEN 4+1 KOZZ ANKARA RESİDENCE LİFE HAYATA MUTLULUK KATAR	21550-2717	Ankara/Çankaya/Koru	5	220	4	6	2	4
4760	https://www.hurriyetemlak.com/konut-satilik/izmir-buca-inkilap-emlakcidan-daire/detay/32377564	292000	CENTRAL 35 LİDER'DEN ŞİRİNYER'DE 125 M2 3+1 D.GAZLI ÖNÜ AÇIK	50860-1295	İzmir/Buca/İnkılap	4	125	20	4	2	1
4762	https://www.hurriyetemlak.com/konut-satilik/izmir-urla-icmeler-emlakcidan-villa/detay/32399717	2950000	Yeşil Ve Mavinin Her Tonuna Hakim Full Donanımlı Muhteşem Villa	22856-1658	İzmir/Urla/İçmeler	6	450	15	0	3	10
4764	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-isinlar-emlakcidan-daire/detay/32309426	305000	 ARSLAN EMLAK GÜVENCESİYLE IŞINLARNDA 4+1 DUBLEX	43936-10913	Ankara/Yenimahalle/Işınlar	5	180	15	3	2	2
4768	https://www.hurriyetemlak.com/konut-satilik/izmir-menderes-cukuralti-emlakcidan-yazlik/detay/32371302	900000	Özdere, Çukuraltı, KILIÇ EMLAK,Denize 80m, Emsalsiz Yazlık	26940-2977	İzmir/Menderes/Çukuraltı	5	160	4	0	2	4
4769	https://www.hurriyetemlak.com/konut-satilik/ordu-altinordu-kumbasi-emlakcidan-daire/detay/32364009	350000	Realty-Tr Ordu'dan Kumbaşı Mah.De Muhteşem Konumda Satılık 140m2	107241-60	Ordu/Altınordu/Kumbaşı	4	145	0	2	2	2
4773	https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-villa/detay/32403104	1300000	BAHÇEŞEHİR BOĞAZKÖY SATILIK HAVUZLU BAHÇELİ VİLLA ... FİNANSMAN	18215-8141	İstanbul/Başakşehir/Bahçeşehir 2. Kısım	5	360	15	0	3	6
4774	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-malazgirt-emlakcidan-daire/detay/32369050	255000	REŞADİYE'DEN DİKMEN MALAZGİRT MAH.931 CAD.ÜZERİ 3+1 DAİRE	46649-6879	Ankara/Çankaya/Malazgirt	4	120	4	1	1	1
4783	https://www.hurriyetemlak.com/konut-satilik/kktc-girne-asagi-girne-emlakcidan-daire/detay/32355232	95000	GİRNE MERKEZ'DE SATILIK 2+1 SÜPERLÜX DAİRE 	105972-122	K.K.T.C./Girne/Aşağı Girne	3	85	0	5	1	0
4787	https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-yesilyurt-emlakcidan-daire/detay/32397907	263000	AVRASYA'DAN BARAJ YOLUNDA 3+1 DELÜX İÇİ SIFIRDAN YAPILI CAZİP ! 	55899-44472	Adana/Seyhan/Yeşilyurt	4	185	15	3	1	1
4797	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-residence/detay/32391574	1500000	MASLAK MASHATTAN ARA KAT ORMAN CEPHE ÖNÜ AÇIK SATILIK 3+1	10137-11854	İstanbul/Sarıyer/Maslak	4	170	5	10	2	8
4830	https://www.hurriyetemlak.com/konut-satilik/mugla-mentese-emirbeyazit-sahibinden-daire/detay/32403057	280000	masrafsız satılık daire	0-32403057	Muğla/Menteşe/Emirbeyazıt	3	96	30	0	1	1
4831	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32401401	1450000	BAHÇELİEVLER KIBRIS PARKI YANI 4+1 190M2 ARA KAT OTOPARKLI	29192-1268	İstanbul/Bahçelievler/Bahçelievler	5	195	20	3	2	7
4851	https://www.hurriyetemlak.com/konut-satilik/istanbul-sisli-ferikoy-emlakcidan-daire/detay/32378679	375000	Feriköy Lala Şahin Sokak'ta, Asansörlü Binada 2+1 Satılık Daire	25165-4918	İstanbul/Şişli/Feriköy	3	72	20	4	1	2
